municipi,districte,seccio,mundissec11,codsecINE 10
431554,1,4,43155401004,4315501004
431554,1,5,43155401005,4315501005
431554,1,6,43155401006,4315501006
431554,1,7,43155401007,4315501007
431554,2,2,43155402002,4315502002
431554,2,3,43155402003,4315502003
431554,2,4,43155402004,4315502004
431554,2,5,43155402005,4315502005
431554,3,1,43155403001,4315503001
431554,3,2,43155403002,4315503002
431554,3,4,43155403004,4315503004
431554,4,1,43155404001,4315504001
431554,4,2,43155404002,4315504002
431554,4,3,43155404003,4315504003
431554,4,4,43155404004,4315504004
431554,4,5,43155404005,4315504005
431554,4,6,43155404006,4315504006
431554,4,7,43155404007,4315504007
431554,4,8,43155404008,4315504008
431554,4,9,43155404009,4315504009
431567,1,1,43156701001,4315601001
431567,1,2,43156701002,4315601002
431567,2,1,43156702001,4315602001
431573,1,1,43157301001,4315701001
431589,1,1,43158901001,4315801001
431592,1,1,43159201001,4315901001
431606,1,1,43160601001,4316001001
431613,1,1,43161301001,4316101001
431613,2,1,43161302001,4316102001
431613,3,1,43161303001,4316103001
431613,4,1,43161304001,4316104001
431613,4,2,43161304002,4316104002
431613,4,3,43161304003,4316104003
431613,5,1,43161305001,4316105001
431613,5,2,43161305002,4316105002
431613,5,3,43161305003,4316105003
431613,6,1,43161306001,4316106001
431613,6,2,43161306002,4316106002
431613,6,3,43161306003,4316106003
431613,6,4,43161306004,4316106004
431613,6,5,43161306005,4316106005
431613,6,6,43161306006,4316106006
431628,1,1,43162801001,4316201001
431628,1,2,43162801002,4316201002
431628,1,3,43162801003,4316201003
431628,1,4,43162801004,4316201004
431634,1,1,43163401001,4316301001
431634,1,2,43163401002,4316301002
431634,1,3,43163401003,4316301003
431634,2,1,43163402001,4316302001
431634,2,2,43163402002,4316302002
431634,2,3,43163402003,4316302003
431634,2,4,43163402004,4316302004
431634,2,5,43163402005,4316302005
431634,3,1,43163403001,4316303001
431634,3,2,43163403002,4316303002
431634,3,3,43163403003,4316303003
431634,3,4,43163403004,4316303004
431634,3,5,43163403005,4316303005
431634,3,6,43163403006,4316303006
431634,3,7,43163403007,4316303007
431634,3,8,43163403008,4316303008
431634,3,9,43163403009,4316303009
431634,3,10,43163403010,4316303010
431634,3,11,43163403011,4316303011
431634,3,12,43163403012,4316303012
431634,3,13,43163403013,4316303013
431649,1,1,43164901001,4316401001
431652,1,1,43165201001,4316501001
431665,1,1,43166501001,4316601001
431671,1,1,43167101001,4316701001
431687,1,1,43168701001,4316801001
431690,1,1,43169001001,4316901001
431704,1,1,43170401001,4317001001
431711,1,1,43171101001,4317101001
431711,1,2,43171101002,4317101002
431711,1,3,43171101003,4317101003
431711,1,4,43171101004,4317101004
431711,1,5,43171101005,4317101005
431711,1,6,43171101006,4317101006
431711,1,7,43171101007,4317101007
431711,1,8,43171101008,4317101008
431711,1,9,43171101009,4317101009
431711,1,10,43171101010,4317101010
431711,1,11,43171101011,4317101011
431711,1,12,43171101012,4317101012
431726,1,1,43172601001,4317201001
431732,1,1,43173201001,4317301001
431747,1,1,43174701001,4317401001
431750,1,1,43175001001,4317501001
431763,1,1,43176301001,4317601001
431779,1,1,43177901001,4317701001
431785,1,1,43178501001,4317801001
439018,1,1,43901801001,4390101001
439018,1,2,43901801002,4390101002
439018,1,3,43901801003,4390101003
439018,1,4,43901801004,4390101004
439018,1,5,43901801005,4390101005
439018,1,6,43901801006,4390101006
439023,1,1,43902301001,4390201001
439023,1,2,43902301002,4390201002
439039,1,1,43903901001,4390301001
439039,1,2,43903901002,4390301002
439044,1,1,43904401001,4390401001
439044,1,2,43904401002,4390401002
439057,1,1,43905701001,4390501001
439057,1,2,43905701002,4390501002
439057,1,3,43905701003,4390501003
439057,1,4,43905701004,4390501004
439057,1,5,43905701005,4390501005
439057,1,6,43905701006,4390501006
439057,1,7,43905701007,4390501007
439057,1,8,43905701008,4390501008
439057,1,9,43905701009,4390501009
439057,1,10,43905701010,4390501010
439057,1,11,43905701011,4390501011
439057,1,12,43905701012,4390501012
439060,1,1,43906001001,4390601001
439060,1,2,43906001002,4390601002
439076,1,1,43907601001,4390701001
439076,1,2,43907601002,4390701002
439076,1,3,43907601003,4390701003
439076,1,4,43907601004,4390701004
